,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Iddate,Idchg,machg,TradingDate_x,Symbol_x,ShortName,PE,PB,PS,Turnover,Liquidility,Symbol_y,TradingDate_y,Volatility,Beta1,Cor1,NonSysRisk1,Rsq1,ARsq1,time
35,000004.SZ,20130603,11.73,11.93,11.53,11.67,11.73,-0.06,-0.51,18224.16,21299.6981,20130603,-0.0724,-0.017047859717536973,20130603,4,国农科技,488.71985,6.619178,10.065475,0.02173,0.00024,4.0,20130603,0.422902,1.002877,0.407292,0.030406,0.165887,0.162523,35
36,000004.SZ,20130604,11.66,11.73,11.25,11.3,11.67,-0.37,-3.17,15225.8,17429.7558,20130604,-1.3725,-0.015438825448613303,20130604,4,国农科技,473.224876,6.409315,9.746347,0.01815,0.00103,4.0,20130604,0.423703,1.009432,0.410338,0.030964,0.168378,0.165024,36
37,000004.SZ,20130605,11.29,11.4,11.05,11.21,11.3,-0.09,-0.8,14660.7,16396.7077,20130605,0.2101,0.023170117441213556,20130605,4,国农科技,469.455828,6.358268,9.668721,0.01748,0.000848,4.0,20130605,0.423774,1.017289,0.412086,0.031241,0.169814,0.166467,37
38,000004.SZ,20130606,11.15,11.21,11.03,11.21,11.21,0.0,0.0,12004.1,13370.4689,20130606,-1.5569,-0.018725766083540152,20130606,4,国农科技,469.455828,6.358268,9.668721,0.01431,0.000636,4.0,20130606,0.423749,1.024384,0.41398,0.031527,0.171379,0.168038,38
39,000004.SZ,20130607,11.19,11.35,11.05,11.15,11.21,-0.06,-0.54,10987.02,12304.1337,20130607,-2.6384,0.00561656689000789,20130607,4,国农科技,466.94313,6.324236,9.616971,0.0131,0.000596,4.0,20130607,0.423795,1.020917,0.413849,0.031515,0.171271,0.16793,39
0,600380.SH,20140317,5.21,5.45,5.12,5.43,5.46,-0.03,-0.55,171376.38,91051.522,20140317,0.9646,0.024037709098608362,20140317,600380,健康元,30.676669,1.393335,1.349525,0.01109,0.00032,600380.0,20140317,0.377382,1.14809,0.547338,0.042906,0.299579,0.296755,0
1,600380.SH,20140318,5.38,5.48,5.32,5.38,5.43,-0.05,-0.92,128156.22,69058.888,20140318,0.0753,0.006158299769850828,20140318,600380,健康元,30.394195,1.380505,1.337098,0.00829,0.000304,600380.0,20140318,0.37413,1.139477,0.536185,0.040504,0.287495,0.284622,1
2,600380.SH,20140319,5.36,5.36,5.24,5.34,5.38,-0.04,-0.74,97109.44,51406.884,20140319,-0.1709,-0.004583754032005949,20140319,600380,健康元,30.168216,1.370241,1.327157,0.00628,0.000292,600380.0,20140319,0.373975,1.148736,0.536556,0.040529,0.287893,0.285021,2
3,600380.SH,20140320,5.31,5.48,5.28,5.34,5.34,0.0,0.0,143714.58,77496.266,20140320,-1.3976,-0.026289015660768356,20140320,600380,健康元,30.168216,1.370241,1.327157,0.0093,0.000271,600380.0,20140320,0.373597,1.138023,0.533318,0.039963,0.284429,0.281543,3
4,600380.SH,20140321,5.29,5.48,5.17,5.45,5.34,0.11,2.06,133805.64,71336.14,20140321,2.7159,0.0107006250583086,20140321,600380,健康元,30.789658,1.398467,1.354495,0.00866,0.000272,600380.0,20140321,0.372933,1.125367,0.532908,0.039763,0.283991,0.281104,4
5,600380.SH,20140324,5.45,5.62,5.42,5.57,5.45,0.12,2.2,161220.31,89476.004,20140324,0.9113,-0.006082871041288573,20140324,600380,健康元,31.467596,1.429259,1.384319,0.01043,0.000271,600380.0,20140324,0.373304,1.127448,0.533742,0.039965,0.284881,0.281997,5
6,600380.SH,20140325,5.57,5.64,5.48,5.61,5.57,0.04,0.72,127037.44,70572.469,20140325,0.0499,-0.0053383735939516175,20140325,600380,健康元,31.693575,1.439523,1.39426,0.00822,0.000261,600380.0,20140325,0.37335,1.127832,0.533798,0.039982,0.28494,0.282056,6
7,600380.SH,20140326,5.63,5.63,5.49,5.51,5.61,-0.1,-1.78,95067.5,52631.457,20140326,-0.1761,0.016285406501489463,20140326,600380,健康元,31.128627,1.413863,1.369407,0.00615,0.000265,600380.0,20140326,0.372621,1.121675,0.530682,0.039368,0.281623,0.278727,7
8,600380.SH,20140327,5.48,5.5,5.3,5.32,5.51,-0.19,-3.45,114114.75,61192.421,20140327,-0.8277,-0.023106129090581073,20140327,600380,健康元,30.055226,1.365109,1.322186,0.00738,0.000281,600380.0,20140327,0.374165,1.12949,0.532249,0.039919,0.283289,0.280399,8
9,600380.SH,20140328,5.29,5.37,5.26,5.27,5.32,-0.05,-0.94,67229.16,35667.518,20140328,-0.2383,-0.02831655315368642,20140328,600380,健康元,29.772752,1.352279,1.30976,0.00435,0.00028,600380.0,20140328,0.374247,1.129981,0.532477,0.039972,0.283532,0.280643,9
10,600380.SH,20140331,5.23,5.67,5.23,5.52,5.27,0.25,4.74,116574.23,63340.437,20140331,-0.4117,-0.002485619595443911,20140331,600380,健康元,31.185122,1.416429,1.371893,0.00754,0.000302,600380.0,20140331,0.377005,1.123236,0.525311,0.039495,0.275952,0.273032,10
11,600380.SH,20140401,5.43,5.52,5.39,5.48,5.52,-0.04,-0.72,84613.73,46132.711,20140401,0.6961,0.01646888097534016,20140401,600380,健康元,30.959143,1.406165,1.361951,0.00547,0.000157,600380.0,20140401,0.376728,1.119357,0.522163,0.038966,0.272654,0.269721,11
12,600380.SH,20140402,5.49,5.61,5.45,5.55,5.48,0.07,1.28,106988.58,59308.274,20140402,0.563,-0.004743209227186407,20140402,600380,健康元,31.354606,1.424127,1.379348,0.00692,0.000186,600380.0,20140402,0.376928,1.122272,0.522979,0.039127,0.273507,0.270577,12
13,600380.SH,20140403,5.54,5.56,5.38,5.42,5.55,-0.13,-2.34,76962.07,41994.116,20140403,-0.7424,-0.0030871570591151087,20140403,600380,健康元,30.620174,1.390769,1.347039,0.00498,0.00031,600380.0,20140403,0.377087,1.133707,0.522108,0.03903,0.272596,0.269663,13
14,600380.SH,20140404,5.37,5.6,5.35,5.58,5.42,0.16,2.95,107740.17,59250.069,20140404,0.7403,0.010773994949401677,20140404,600380,健康元,31.524091,1.431825,1.386804,0.00697,0.000357,600380.0,20140404,0.378096,1.140767,0.52439,0.039582,0.274985,0.272062,14
15,600380.SH,20140408,5.59,5.65,5.54,5.62,5.58,0.04,0.72,129243.44,72474.421,20140408,1.9163,0.010358643604025941,20140408,600380,健康元,31.75007,1.442089,1.396746,0.00836,0.000305,600380.0,20140408,0.378082,1.134174,0.52356,0.039454,0.274115,0.271188,15
16,600380.SH,20140409,5.62,5.68,5.54,5.6,5.62,-0.02,-0.36,93050.52,52062.309,20140409,0.3314,0.007948893006924695,20140409,600380,健康元,31.63708,1.436957,1.391775,0.00602,0.000266,600380.0,20140409,0.377962,1.133018,0.523336,0.039395,0.273881,0.270953,16
17,600380.SH,20140410,5.6,5.62,5.53,5.56,5.6,-0.04,-0.71,75759.71,42136.418,20140410,1.3805,-0.002419081716580118,20140410,600380,健康元,31.411101,1.426693,1.381834,0.0049,0.000252,600380.0,20140410,0.377946,1.126517,0.520364,0.038945,0.270779,0.267839,17
18,600380.SH,20140411,5.55,5.64,5.48,5.59,5.56,0.03,0.54,89910.13,50048.611,20140411,-0.1761,-0.0027910724990908298,20140411,600380,健康元,31.580585,1.434391,1.38929,0.00582,0.000234,600380.0,20140411,0.377769,1.126695,0.520746,0.038964,0.271177,0.268238,18
19,600380.SH,20140414,5.59,5.7,5.54,5.7,5.59,0.11,1.97,155600.79,87976.644,20140414,0.0468,0.004218037035942368,20140414,600380,健康元,32.202028,1.462617,1.416628,0.01007,0.000233,600380.0,20140414,0.376931,1.1266,0.515576,0.038029,0.265819,0.262859,19
20,600380.SH,20140415,5.63,5.72,5.53,5.57,5.7,-0.13,-2.28,123511.86,69467.632,20140415,-1.4045,-0.0013543087627704287,20140415,600380,健康元,31.467596,1.429259,1.384319,0.00799,0.000243,600380.0,20140415,0.377603,1.130535,0.517933,0.038514,0.268255,0.265304,20
21,600380.SH,20140416,5.54,5.63,5.52,5.62,5.57,0.05,0.9,83216.19,46411.473,20140416,0.1675,-0.002368265245707102,20140416,600380,健康元,31.75007,1.442089,1.396746,0.00538,0.000238,600380.0,20140416,0.374884,1.129342,0.521242,0.038433,0.271693,0.268756,21
22,600380.SH,20140417,5.62,5.67,5.56,5.56,5.62,-0.06,-1.07,75683.29,42540.94,20140417,-0.2963,-2.9551118509996144e-05,20140417,600380,健康元,31.411101,1.426693,1.381834,0.0049,0.000239,600380.0,20140417,0.372821,1.125152,0.521953,0.038133,0.272435,0.269502,22
23,600380.SH,20140418,5.54,5.62,5.51,5.61,5.56,0.05,0.9,70530.94,39283.215,20140418,-0.0542,0.003457583041097001,20140418,600380,健康元,31.693575,1.439523,1.39426,0.00456,0.000238,600380.0,20140418,0.372388,1.126654,0.523214,0.038229,0.273753,0.270825,23
24,600380.SH,20140421,5.53,5.58,5.41,5.43,5.61,-0.18,-3.21,88854.41,48853.648,20140421,-1.5217,-0.009895255578352136,20140421,600380,健康元,30.676669,1.393335,1.349525,0.00575,0.000268,600380.0,20140421,0.370391,1.142009,0.535271,0.039553,0.286515,0.283639,24
25,600380.SH,20140422,5.42,5.49,5.31,5.4,5.43,-0.03,-0.55,66966.71,36119.584,20140422,0.3391,-0.00841783243347316,20140422,600380,健康元,30.507184,1.385637,1.342069,0.00433,0.000261,600380.0,20140422,0.369691,1.147744,0.538654,0.039905,0.290148,0.287285,25
26,600380.SH,20140423,5.4,5.44,5.3,5.32,5.4,-0.08,-1.48,48732.58,26126.661,20140423,-0.2629,-0.0028051201036981555,20140423,600380,健康元,30.055226,1.365109,1.322186,0.00315,0.00028,600380.0,20140423,0.369656,1.148107,0.538903,0.039935,0.290417,0.287555,26
27,600380.SH,20140424,5.32,5.33,5.18,5.23,5.32,-0.09,-1.69,84500.62,44264.795,20140424,-0.5006,-0.01334403022209607,20140424,600380,健康元,29.546773,1.342015,1.299818,0.00547,0.000286,600380.0,20140424,0.369702,1.149103,0.539491,0.040032,0.29105,0.288192,27
28,600380.SH,20140425,5.22,5.27,5.16,5.18,5.23,-0.05,-0.96,40262.53,20985.377,20140425,-0.9973,-0.01952353163999687,20140425,600380,健康元,29.264299,1.329185,1.287392,0.0026,0.000295,600380.0,20140425,0.369461,1.145857,0.539367,0.039962,0.290917,0.288058,28
29,600380.SH,20140428,5.19,5.21,5.04,5.05,5.18,-0.13,-2.51,55821.18,28337.437,20140428,-1.622,-0.030811533403614977,20140428,600380,健康元,28.529867,1.295827,1.255083,0.00361,0.000326,600380.0,20140428,0.370083,1.159573,0.546515,0.041166,0.298679,0.295851,29
30,600380.SH,20140429,5.05,5.13,5.05,5.1,5.05,0.05,0.99,38148.26,19373.189,20140429,0.8412,0.016218955904713672,20140429,600380,健康元,28.812341,1.308657,1.267509,0.00247,0.000335,600380.0,20140429,0.36951,1.166365,0.55086,0.041693,0.303447,0.300638,30
31,600380.SH,20140430,5.12,5.17,5.11,5.15,5.1,0.05,0.98,37766.7,19428.81,20140430,0.2978,0.01713494042671071,20140430,600380,健康元,29.094815,1.321487,1.279936,0.00244,0.000344,600380.0,20140430,0.369545,1.166745,0.551125,0.041741,0.303738,0.300931,31
32,600380.SH,20140505,5.16,5.18,5.06,5.17,5.15,0.02,0.39,51493.63,26287.537,20140505,0.0491,0.00861255567989816,20140505,600380,健康元,29.207804,1.326619,1.284907,0.00333,0.000148,600380.0,20140505,0.369464,1.167545,0.551635,0.041798,0.304301,0.301496,32
33,600380.SH,20140506,5.17,5.19,5.12,5.19,5.17,0.02,0.39,34238.68,17675.232,20140506,0.0338,0.009521290663845772,20140506,600380,健康元,29.320794,1.331751,1.289877,0.00221,0.000183,600380.0,20140506,0.369212,1.176258,0.551727,0.041757,0.304403,0.301598,33
34,600380.SH,20140507,5.17,5.18,5.06,5.07,5.19,-0.12,-2.31,34467.87,17656.45,20140507,-0.8853,-0.013514509151764553,20140507,600380,健康元,28.642856,1.300959,1.260053,0.00223,0.000559,600380.0,20140507,0.368573,1.180014,0.555363,0.042159,0.308428,0.305639,34
35,600380.SH,20140508,5.07,5.17,5.04,5.08,5.07,0.01,0.2,38319.26,19578.67,20140508,0.2582,0.00010930873158199184,20140508,600380,健康元,28.699351,1.303525,1.262539,0.00248,0.000444,600380.0,20140508,0.367087,1.235885,0.577565,0.045228,0.333581,0.330894,35
36,600380.SH,20140509,5.09,5.11,5.05,5.09,5.08,0.01,0.2,26582.34,13511.312,20140509,-0.2054,-0.005372374862283591,20140509,600380,健康元,28.755846,1.306091,1.265024,0.00172,0.000384,600380.0,20140509,0.366848,1.238985,0.57693,0.045071,0.332848,0.330158,36
37,600380.SH,20140512,5.1,5.19,5.1,5.19,5.09,0.1,1.96,48914.03,25216.37,20140512,2.0752,0.016334780159703133,20140512,600380,健康元,29.320794,1.331751,1.289877,0.00316,0.00045,600380.0,20140512,0.367194,1.234148,0.577698,0.045273,0.333735,0.331049,37
38,600380.SH,20140513,5.19,5.21,5.13,5.16,5.19,-0.03,-0.58,22442.38,11586.756,20140513,-0.1044,0.0007545766715510993,20140513,600380,健康元,29.151309,1.324053,1.282421,0.00145,0.000457,600380.0,20140513,0.366731,1.231944,0.576421,0.044961,0.332261,0.329568,38
39,600380.SH,20140514,5.16,5.21,5.15,5.18,5.16,0.02,0.39,19073.56,9869.495,20140514,-0.1374,0.007354307132475757,20140514,600380,健康元,29.264299,1.329185,1.287392,0.00123,0.000449,600380.0,20140514,0.365698,1.23271,0.578387,0.045017,0.334531,0.331848,39
0,600235.SH,20130605,6.8,7.15,6.65,6.73,6.84,-0.11,-1.61,46508.15,31682.907,20130605,-0.0653,-0.005976456383941953,20130605,600235,民丰特纸,148.014093,2.414965,1.864466,0.01766,0.000421,600235.0,20130605,0.330648,0.897878,0.464715,0.023762,0.21596,0.212798,0
1,600235.SH,20130606,6.63,6.75,6.55,6.56,6.73,-0.17,-2.53,32514.67,21564.432,20130606,-1.2691,-0.0219846957366695,20130606,600235,民丰特纸,144.275252,2.353963,1.817369,0.01234,0.000608,600235.0,20130606,0.32984,0.898093,0.466838,0.023849,0.217938,0.214784,1
2,600235.SH,20130607,6.53,6.9,6.53,6.88,6.56,0.32,4.88,75201.32,50883.857,20130607,-1.3921,-0.013934426229508468,20130607,600235,民丰特纸,151.313069,2.46879,1.906022,0.02855,0.000678,600235.0,20130607,0.331645,0.86238,0.446863,0.022097,0.199687,0.19646,2
3,600235.SH,20130613,6.85,7.22,6.68,7.1,6.88,0.22,3.2,118285.99,82726.493,20130613,-2.8289,-0.02424975110226124,20130613,600235,民丰特纸,156.151569,2.547734,1.96697,0.04491,0.00063,600235.0,20130613,0.333109,0.810422,0.423366,0.020011,0.179239,0.175929,3
4,600235.SH,20130614,7.02,7.22,6.95,7.15,7.1,0.05,0.7,64635.09,46031.383,20130614,0.637,0.021208366737118345,20130614,600235,民丰特纸,157.251228,2.565676,1.980822,0.02454,0.000562,600235.0,20130614,0.333122,0.811674,0.423745,0.020051,0.179559,0.176251,4
5,600235.SH,20130617,7.15,7.25,6.99,7.08,7.15,-0.07,-0.98,48095.6,34238.859,20130617,-0.2695,0.006523569023568987,20130617,600235,民丰特纸,155.711705,2.540557,1.961429,0.01826,0.000527,600235.0,20130617,0.333063,0.81155,0.422918,0.019972,0.17886,0.175549,5
6,600235.SH,20130618,7.08,7.29,7.08,7.28,7.08,0.2,2.82,54684.71,39400.974,20130618,0.1427,-0.0045299323994704155,20130618,600235,民丰特纸,160.110341,2.612324,2.016837,0.02076,0.000548,600235.0,20130618,0.334196,0.814165,0.422828,0.0201,0.178784,0.175472,6
7,600235.SH,20130619,7.27,7.31,7.02,7.09,7.28,-0.19,-2.61,54424.06,38965.962,20130619,-0.7334,-0.013651638196583549,20130619,600235,民丰特纸,155.931637,2.544146,1.9642,0.02066,0.00056,600235.0,20130619,0.335033,0.816945,0.423435,0.020249,0.179297,0.175988,7
8,600235.SH,20130620,7.05,7.09,6.76,6.81,7.09,-0.28,-3.95,42955.37,29634.178,20130620,-2.7728,-0.029225854686331876,20130620,600235,民丰特纸,149.773547,2.443672,1.886629,0.01631,0.000631,600235.0,20130620,0.337215,0.832607,0.434675,0.021611,0.188942,0.185672,8
9,600235.SH,20130621,6.68,6.8,6.3,6.51,6.81,-0.3,-4.41,44142.21,28885.764,20130621,-0.5243,-0.017025152385623077,20130621,600235,民丰特纸,143.175593,2.336021,1.803518,0.01676,0.000705,600235.0,20130621,0.339623,0.839903,0.435876,0.022016,0.189987,0.186721,9
10,600235.SH,20130624,6.48,6.54,5.91,6.17,6.51,-0.34,-5.22,37800.82,23693.139,20130624,-5.2993,-0.05937277263007823,20130624,600235,民丰特纸,135.697913,2.214017,1.709325,0.01435,0.000821,600235.0,20130624,0.342569,0.851874,0.458985,0.024818,0.210667,0.207484,10
11,600235.SH,20130625,6.01,6.45,5.76,6.38,6.17,0.21,3.4,39381.85,24356.314,20130625,-0.1898,-0.007425930135637193,20130625,600235,民丰特纸,140.31648,2.289372,1.767503,0.01495,0.000862,600235.0,20130625,0.343325,0.846589,0.454977,0.024488,0.207004,0.203806,11
12,600235.SH,20130626,6.36,6.54,6.23,6.41,6.38,0.03,0.47,22939.6,14714.988,20130626,-0.4089,0.025956179861058137,20130626,600235,民丰特纸,140.976275,2.300137,1.775814,0.00871,0.000826,600235.0,20130626,0.343068,0.849222,0.456766,0.024649,0.208635,0.205444,12
13,600235.SH,20130627,6.41,6.48,6.15,6.22,6.41,-0.19,-2.96,22538.75,14328.296,20130627,-0.0759,-0.023744434898070765,20130627,600235,民丰特纸,136.797571,2.231958,1.723177,0.00856,0.000903,600235.0,20130627,0.344034,0.849899,0.454826,0.024577,0.206866,0.203668,13
14,600235.SH,20130628,6.12,6.55,6.04,6.43,6.22,0.21,3.38,26543.32,16973.042,20130628,1.4971,-0.002560204816385192,20130628,600235,民丰特纸,141.416139,2.307314,1.781355,0.01008,0.000967,600235.0,20130628,0.345651,0.860232,0.459688,0.025346,0.211313,0.208133,14
15,600235.SH,20130701,6.31,6.75,6.31,6.7,6.43,0.27,4.2,41252.85,27265.767,20130701,0.8102,0.02181759845993403,20130701,600235,民丰特纸,147.354297,2.4042,1.856155,0.01566,0.00154,600235.0,20130701,0.34802,0.87395,0.463319,0.026114,0.214665,0.211498,15
16,600235.SH,20130702,6.71,6.75,6.59,6.7,6.7,0.0,0.0,14330.82,9550.927,20130702,0.5672,0.02237224271920879,20130702,600235,民丰特纸,147.354297,2.4042,1.856155,0.00544,0.00077,600235.0,20130702,0.347966,0.871885,0.462499,0.026011,0.213906,0.210736,16
17,600235.SH,20130703,6.58,6.82,6.52,6.68,6.7,-0.02,-0.3,18730.21,12466.357,20130703,-0.6126,0.003839066339066166,20130703,600235,民丰特纸,146.914434,2.397023,1.850614,0.00711,0.000593,600235.0,20130703,0.347761,0.874162,0.46397,0.026142,0.215268,0.212104,17
18,600235.SH,20130704,6.61,6.85,6.59,6.67,6.68,-0.01,-0.15,35396.61,23722.395,20130704,0.5932,0.006883891693437505,20130704,600235,民丰特纸,146.694502,2.393435,1.847844,0.01344,0.000461,600235.0,20130704,0.347496,0.871653,0.463072,0.026006,0.214435,0.211268,18
19,600235.SH,20130705,6.74,6.74,6.4,6.47,6.67,-0.2,-3.0,17632.01,11652.41,20130705,0.0549,0.008584017016104672,20130705,600235,民丰特纸,142.295866,2.321667,1.792436,0.00669,0.000883,600235.0,20130705,0.348749,0.869972,0.460317,0.025875,0.211892,0.208714,19
20,600235.SH,20130708,6.39,6.6,6.15,6.18,6.47,-0.29,-4.48,25365.86,16003.716,20130708,-2.4375,-0.01483768923702622,20130708,600235,民丰特纸,135.917844,2.217605,1.712095,0.00963,0.001203,600235.0,20130708,0.351752,0.886614,0.469765,0.027393,0.220679,0.217537,20
21,600235.SH,20130709,6.15,6.3,6.06,6.22,6.18,0.04,0.65,18772.14,11555.577,20130709,0.3667,0.003058103975535076,20130709,600235,民丰特纸,136.797571,2.231958,1.723177,0.00713,0.001111,600235.0,20130709,0.351766,0.888899,0.469894,0.027407,0.2208,0.217658,21
22,600235.SH,20130710,6.22,6.29,6.11,6.28,6.22,0.06,0.96,16186.99,10096.295,20130710,2.1711,0.023656898656898573,20130710,600235,民丰特纸,138.117162,2.253489,1.739799,0.00615,0.001092,600235.0,20130710,0.351783,0.885877,0.469315,0.027338,0.220257,0.217113,22
23,600235.SH,20130711,6.28,6.5,6.25,6.47,6.28,0.19,3.03,39250.22,25174.033,20130711,3.2301,0.042567466825704336,20130711,600235,民丰特纸,142.295866,2.321667,1.792436,0.0149,0.001104,600235.0,20130711,0.352998,0.886354,0.475213,0.028222,0.225827,0.222706,23
24,600235.SH,20130712,6.47,6.47,6.22,6.25,6.47,-0.22,-3.4,23105.48,14693.964,20130712,-1.6163,-0.007508044333213837,20130712,600235,民丰特纸,137.457367,2.242724,1.731488,0.00877,0.001225,600235.0,20130712,0.35321,0.89737,0.482102,0.02908,0.232423,0.229328,24
25,600235.SH,20130715,6.3,6.31,6.18,6.25,6.25,0.0,0.0,17249.01,10782.999,20130715,0.9759,0.009582132564841084,20130715,600235,民丰特纸,137.457367,2.242724,1.731488,0.00655,0.001114,600235.0,20130715,0.353058,0.893123,0.480385,0.028844,0.23077,0.227668,25
26,600235.SH,20130716,6.26,6.5,6.22,6.5,6.25,0.25,4.0,34875.0,22351.796,20130716,0.3074,0.0057089845143796225,20130716,600235,民丰特纸,142.955661,2.332432,1.800747,0.01324,0.00117,600235.0,20130716,0.355218,0.899525,0.479914,0.02915,0.230318,0.227214,26
27,600235.SH,20130717,6.5,6.65,6.42,6.47,6.5,-0.03,-0.46,34441.55,22582.919,20130717,-1.0068,-0.009579223728092168,20130717,600235,民丰特纸,142.295866,2.321667,1.792436,0.01308,0.001096,600235.0,20130717,0.355216,0.89742,0.479698,0.029126,0.230111,0.227006,27
28,600235.SH,20130718,6.49,6.49,6.28,6.39,6.47,-0.08,-1.24,27056.88,17241.259,20130718,-1.0527,-0.014185413383006273,20130718,600235,民丰特纸,140.536412,2.292961,1.770273,0.01027,0.001069,600235.0,20130718,0.355432,0.898652,0.480594,0.02927,0.23097,0.227869,28
29,600235.SH,20130719,6.32,6.41,6.1,6.12,6.39,-0.27,-4.23,33045.25,20928.57,20130719,-1.5196,-0.008793604651162412,20130719,600235,民丰特纸,134.598254,2.196075,1.695473,0.01255,0.001132,600235.0,20130719,0.357292,0.909508,0.485505,0.030164,0.235715,0.232634,29
30,600235.SH,20130722,6.11,6.73,5.92,6.73,6.12,0.61,9.97,117272.85,77049.324,20130722,0.6079,0.021189236747562123,20130722,600235,民丰特纸,148.014093,2.414965,1.864466,0.04452,0.001142,600235.0,20130722,0.36975,0.933768,0.479717,0.031724,0.230128,0.227024,30
31,600235.SH,20130723,6.8,7.4,6.73,7.29,6.73,0.56,8.32,280593.92,202029.6,20130723,1.9511,0.034032165422171134,20130723,600235,民丰特纸,160.330273,2.615913,2.019607,0.10653,0.001099,600235.0,20130723,0.375748,0.955642,0.48175,0.033153,0.232083,0.228987,31
32,600235.SH,20130724,7.24,7.71,7.21,7.43,7.29,0.14,1.92,206779.52,154620.967,20130724,-0.516,0.01340091653936959,20130724,600235,民丰特纸,163.409318,2.66615,2.058393,0.0785,0.001045,600235.0,20130724,0.373424,0.950355,0.481917,0.032787,0.232244,0.229148,32
33,600235.SH,20130725,7.45,7.56,7.32,7.42,7.43,-0.01,-0.13,94803.95,70416.132,20130725,-0.5978,0.010277492291880908,20130725,600235,民丰特纸,163.189386,2.662561,2.055622,0.03599,0.000991,600235.0,20130725,0.373353,0.948877,0.481511,0.032721,0.231852,0.228755,33
34,600235.SH,20130726,7.42,7.78,7.37,7.67,7.42,0.25,3.37,151057.13,114865.395,20130726,-0.5108,-0.015666327568667593,20130726,600235,民丰特纸,168.687681,2.75227,2.124882,0.05735,0.000956,600235.0,20130726,0.374621,0.94745,0.479024,0.032604,0.229464,0.226357,34
35,600235.SH,20130729,7.55,7.84,7.53,7.67,7.67,0.0,0.0,116508.02,89741.223,20130729,-1.7179,-0.01412429378531066,20130729,600235,民丰特纸,168.687681,2.75227,2.124882,0.04423,0.000911,600235.0,20130729,0.373394,0.939881,0.478825,0.032369,0.229274,0.226166,35
36,600235.SH,20130730,7.69,8.37,7.64,8.28,7.67,0.61,7.95,302739.3,245053.879,20130730,0.6961,0.0017471521420084901,20130730,600235,民丰特纸,182.10352,2.97116,2.293875,0.11494,0.000884,600235.0,20130730,0.379617,0.945049,0.470678,0.032404,0.221538,0.218399,36
37,600235.SH,20130731,8.24,8.47,7.6,8.05,8.28,-0.23,-2.78,307324.97,246396.612,20130731,0.1877,0.005720664155155486,20130731,600235,民丰特纸,177.045088,2.888628,2.230156,0.11668,0.00085,600235.0,20130731,0.378774,0.93674,0.467475,0.031813,0.218533,0.215381,37
38,600235.SH,20130801,7.98,8.1,7.77,7.9,8.05,-0.15,-1.86,174011.52,137909.454,20130801,1.7689,0.016301331853496137,20130801,600235,民丰特纸,173.746112,2.834803,2.1886,0.06606,0.000135,600235.0,20130801,0.379302,0.917115,0.459258,0.03079,0.210918,0.207736,38
39,600235.SH,20130802,7.89,8.37,7.8,8.1,7.9,0.2,2.53,311321.5,252978.51,20130802,0.0173,0.007376545317942629,20130802,600235,民丰特纸,178.144747,2.90657,2.244008,0.11819,0.000118,600235.0,20130802,0.380046,0.919281,0.459063,0.030882,0.210739,0.207556,39
0,600716.SH,20130529,5.22,5.38,5.22,5.33,5.26,0.07,1.33,66150.78,35219.921,20130529,0.1163,0.006893018490056635,20130529,600716,凤凰股份,52.090121,2.039494,2.262446,0.00893,0.000493,600716.0,20130529,0.344202,1.315073,0.668328,0.052873,0.446662,0.444431,0
1,600716.SH,20130530,5.36,5.36,5.23,5.27,5.33,-0.06,-1.13,34968.76,18495.87,20130530,-0.2697,-0.0028679803867146525,20130530,600716,凤凰股份,51.50374,2.016535,2.236978,0.00472,0.000498,600716.0,20130530,0.344363,1.324922,0.67014,0.053205,0.449087,0.446866,1
2,600716.SH,20130531,5.28,5.34,5.12,5.14,5.27,-0.13,-2.47,45613.16,23714.153,20130531,-0.7401,-0.014152147182331265,20130531,600716,凤凰股份,50.23325,1.966792,2.181796,0.00616,0.000523,600716.0,20130531,0.345227,1.328394,0.670785,0.053572,0.449952,0.447734,2
3,600716.SH,20130603,5.13,5.21,5.03,5.12,5.14,-0.02,-0.39,41010.79,20996.775,20130603,-0.0584,0.012853107344633186,20130603,600716,凤凰股份,50.03779,1.959139,2.173307,0.00554,0.000185,600716.0,20130603,0.345022,1.32958,0.670446,0.053469,0.449498,0.447278,3
4,600716.SH,20130604,5.1,5.15,4.95,5.0,5.12,-0.12,-2.34,30787.44,15514.658,20130604,-1.1672,-0.01606107865273132,20130604,600716,凤凰股份,48.865029,1.913221,2.12237,0.00416,0.000848,600716.0,20130604,0.344971,1.337136,0.6758,0.05433,0.456706,0.454515,4
5,600716.SH,20130605,5.0,5.1,5.0,5.04,5.0,0.04,0.8,17779.25,8952.589,20130605,-0.0653,0.0012774715526009395,20130605,600716,凤凰股份,49.255949,1.928527,2.139349,0.0024,0.000863,600716.0,20130605,0.343854,1.332502,0.675225,0.053861,0.455928,0.453734,5
6,600716.SH,20130606,5.04,5.07,4.95,5.03,5.04,-0.01,-0.2,19341.27,9648.0,20130606,-1.2691,-0.021193148257530936,20130606,600716,凤凰股份,49.158219,1.924701,2.135104,0.00261,0.000699,600716.0,20130606,0.343186,1.324585,0.673047,0.053284,0.452992,0.450787,6
7,600716.SH,20130607,5.05,5.07,4.91,5.05,5.03,0.02,0.4,26235.49,13080.738,20130607,-1.3921,-0.022873656111478402,20130607,600716,凤凰股份,49.353679,1.932354,2.143594,0.00354,0.00062,600716.0,20130607,0.343044,1.31574,0.66963,0.052713,0.448404,0.44618,7
