,ts_code,PE,PB,PS,Turnover,Liquidility,Volatility,Beta1,Cor1,NonSysRisk1,cari,carm,label
141,600777.SH,205.96778225000003,3.8454262500000005,3.573371125,0.030530749999999995,0.000125425,0.3607429250000001,0.7466224749999999,0.2979726000000001,0.011721950000000004,0.13587250000000012,0.39253253460626286,1
142,600784.SH,30.410968524999998,2.4458584500000002,0.4986004500000001,0.0166715,0.00036507499999999997,0.38365119999999997,1.0954587499999997,0.46156712499999986,0.031871,0.051575,0.23652351609268343,0
143,600851.SH,151.309149775,3.077044174999999,7.842582000000002,0.016829999999999998,0.00010664999999999998,0.320156225,1.1924129500000005,0.531121975,0.028742125000000007,-0.10393249999999996,0.24135314903806057,0
144,600856.SH,34811.798177625,76.18343307499998,27.150063075,0.03991549999999999,0.0001773,0.50748905,0.21426750000000006,0.08515675,0.0021022500000000004,0.9336525,1.6460794575514544,1
145,600962.SH,,3.854843125000001,3.2884197249999993,0.030587250000000003,0.00021620000000000008,0.44782772499999995,0.9883085999999999,0.34183604999999995,0.024458299999999995,-0.67846,-0.1299875065848996,0
146,600970.SH,17.736901149999994,1.7341552,0.5214225499999999,0.013174249999999998,0.00012329999999999996,0.7552546749999998,1.4278145750000002,0.777394425,0.3357347249999999,0.09306000000000006,0.17682496360598526,0
147,600976.SH,37.42772035,3.8166872499999998,1.801579325,0.012262750000000001,0.0003703499999999999,0.44621205,1.0115238499999997,0.39855672499999995,0.031881700000000006,-0.5066725,-0.5541583733888364,0
148,600983.SH,14.831098724999999,2.83753775,1.1211565499999998,0.02213375,0.0006981250000000001,0.35853202500000003,1.3973318000000001,0.6815251999999998,0.06015355,0.40976749999999995,0.3386338211993985,1
149,600995.SH,44.51383274999999,3.3117676499999993,2.291833349999999,0.04736749999999999,0.0003216750000000001,0.6654501999999999,1.33504945,0.7511255499999998,0.24782134999999994,0.3170625,-0.23153138489837444,1
150,601058.SH,25.5088059625,1.9480301499999997,0.7640525499999999,0.04590250000000001,0.00011848750000000001,0.6284171375000001,1.0216995000000002,0.6044525499999998,0.14733392500000003,0.00580624999999999,-0.19593799823588864,1
151,601058.SH,25.5088059625,1.9480301499999997,0.7640525499999999,0.04590250000000001,0.00011848750000000001,0.6284171375000001,1.0216995000000002,0.6044525499999998,0.14733392500000003,0.00580624999999999,-0.19593799823588864,0
152,601117.SH,12.881294449999999,1.9453441249999994,0.70290615,0.018017499999999995,0.00012514999999999995,0.39698835000000005,1.580599525,0.749632375,0.088552075,0.31724250000000004,0.26800569291440474,0
153,601669.SH,5.782971525000002,0.6378227999999999,0.18190924999999997,0.01137625,9.370000000000003e-05,0.25411019999999995,1.1203671500000003,0.7762255,0.038593775000000004,0.09242749999999998,0.16559631904690214,0
154,603007.SH,86.2561284,9.712952325,11.731040725,0.057456999999999994,0.00024195000000000003,,,,,-0.43375499999999995,-0.36527652565424595,1
155,603008.SH,25.723391086956518,6.811653043478259,2.696514260869565,0.07304521739130433,0.00043522727272727273,,,,,-0.6005086956521738,-0.6717908764821403,0
156,603606.SH,54.986526025,4.634043999999999,2.2438107999999994,0.06585925000000001,0.0004274749999999998,,,,,0.2991225,0.9256607456646503,1
157,603703.SH,163.60225324999996,10.848285549999996,15.896781324999997,0.09800024999999998,0.00020532499999999996,0.9517994848484849,1.383660696969697,0.6347750606060608,0.3615136666666666,0.8756575000000002,0.7485586315329616,1
158,603969.SH,47.876016425,8.044717149999999,3.1724605250000004,0.07902025,0.00041955,,,,,0.6584275,0.9508074157166606,0
